nombre,precio_alquiler,precio_venta,superficie_venta,codi_districte,nom_districte,codi_barri,elasticidad_10y_stars,rentabilidad_10y_stars,grow_acu_alquiler_10y_stars,grow_acu_venta_10y_stars,año,num_mes,trimestre,dia_semana,precio_alquiler_lag_1,precio_alquiler_lag_3,precio_alquiler_lag_6,precio_alquiler_lag_12
canyelles,9.080944078375,2138.375,724.0,8,5,49,1.0,2,2,1,2024,7,3,0,9.080944078375,9.080944078375,11.06278290917855,10.1144377488889
canyelles,9.080944078375,2138.375,724.0,8,5,49,1.0,2,2,1,2024,8,3,3,9.080944078375,9.080944078375,10.402169965577366,10.430528296925933
canyelles,9.080944078375,2138.375,724.0,8,5,49,1.0,2,2,1,2024,9,3,6,9.080944078375,9.080944078375,9.741557021976183,10.746618844962967
ciutat meridiana,6.599019999999999,1482.046875,263.0,8,5,55,1.0,3,2,3,2015,1,1,3,6.456013333333333,6.17,6.39,6.305
ciutat meridiana,6.636982564102563,2027.4756944444434,251.5,8,5,55,1.0,3,2,3,2015,2,1,6,6.599019999999999,6.313006666666666,6.316666666666666,6.486666666666666
ciutat meridiana,6.674945128205127,2572.904513888887,240.0,8,5,55,1.0,3,2,3,2015,3,1,6,6.636982564102563,6.456013333333333,6.243333333333333,6.668333333333333
ciutat meridiana,6.71290769230769,3118.33333333333,228.5,8,5,55,1.0,3,2,3,2015,4,2,2,6.674945128205127,6.599019999999999,6.17,6.85
ciutat meridiana,6.635905128205127,2102.45238095238,217.0,8,5,55,1.0,3,2,3,2015,5,2,4,6.71290769230769,6.636982564102563,6.313006666666666,6.696666666666666
ciutat meridiana,6.558902564102564,1086.57142857143,205.5,8,5,55,1.0,3,2,3,2015,6,2,0,6.635905128205127,6.674945128205127,6.456013333333333,6.543333333333333
ciutat meridiana,6.4819,2201.71428571429,194.0,8,5,55,1.0,3,2,3,2015,7,3,2,6.558902564102564,6.71290769230769,6.599019999999999,6.39
ciutat meridiana,6.5404333333333335,1523.9285714285734,182.5,8,5,55,1.0,3,2,3,2015,8,3,5,6.4819,6.635905128205127,6.636982564102563,6.316666666666666
ciutat meridiana,6.598966666666667,846.142857142857,171.0,8,5,55,1.0,3,2,3,2015,9,3,1,6.5404333333333335,6.558902564102564,6.674945128205127,6.243333333333333
ciutat meridiana,6.6575,857.642857142857,169.5,8,5,55,1.0,3,2,3,2015,10,4,3,6.598966666666667,6.4819,6.71290769230769,6.17
ciutat meridiana,6.6386438274938735,869.142857142857,168.0,8,5,55,1.0,3,2,3,2015,11,4,6,6.6575,6.5404333333333335,6.635905128205127,6.313006666666666
ciutat meridiana,6.619787654987746,1262.5,166.5,8,5,55,1.0,3,2,3,2015,12,4,1,6.6386438274938735,6.598966666666667,6.558902564102564,6.456013333333333
ciutat meridiana,6.60093148248162,875.7666666666664,165.0,8,5,55,1.0,3,2,3,2016,1,1,4,6.619787654987746,6.6575,6.4819,6.599019999999999
ciutat meridiana,6.81382098832108,912.333333333333,196.33333333333334,8,5,55,1.0,3,2,3,2016,2,1,0,6.60093148248162,6.6386438274938735,6.5404333333333335,6.636982564102563
ciutat meridiana,7.0267104941605405,857.0555555555555,227.66666666666666,8,5,55,1.0,3,2,3,2016,3,1,1,6.81382098832108,6.619787654987746,6.598966666666667,6.674945128205127
ciutat meridiana,7.2396,801.777777777778,259.0,8,5,55,1.0,3,2,3,2016,4,2,4,7.0267104941605405,6.60093148248162,6.6575,6.71290769230769
ciutat meridiana,6.97173709656787,824.625,290.3333333333333,8,5,55,1.0,3,2,3,2016,5,2,6,7.2396,6.81382098832108,6.6386438274938735,6.635905128205127
ciutat meridiana,6.70387419313574,641.444444444444,321.66666666666663,8,5,55,1.0,3,2,3,2016,6,2,2,6.97173709656787,7.0267104941605405,6.619787654987746,6.558902564102564
ciutat meridiana,6.43601128970361,1105.44444444444,353.0,8,5,55,1.0,3,2,3,2016,7,3,4,6.70387419313574,7.2396,6.60093148248162,6.4819
ciutat meridiana,6.870321782179984,1089.2706552706534,196.0,8,5,55,1.0,3,2,3,2016,8,3,0,6.43601128970361,6.97173709656787,6.81382098832108,6.5404333333333335
ciutat meridiana,7.304632274656357,1073.0968660968667,566.0,8,5,55,1.0,3,2,3,2016,9,3,3,6.870321782179984,6.70387419313574,7.0267104941605405,6.598966666666667
ciutat meridiana,7.73894276713273,1056.92307692308,552.9090909090909,8,5,55,1.0,3,2,3,2016,10,4,5,7.304632274656357,6.43601128970361,7.2396,6.6575
ciutat meridiana,7.7456849137941175,1067.44444444444,539.8181818181819,8,5,55,1.0,3,2,3,2016,11,4,1,7.73894276713273,6.870321782179984,6.97173709656787,6.6386438274938735
ciutat meridiana,7.752427060455504,993.363636363636,526.7272727272727,8,5,55,1.0,3,2,3,2016,12,4,3,7.7456849137941175,7.304632274656357,6.70387419313574,6.619787654987746
ciutat meridiana,7.759169207116891,994.5793226381464,513.6363636363636,8,5,55,1.0,3,2,3,2017,1,1,6,7.752427060455504,7.73894276713273,6.43601128970361,6.60093148248162
ciutat meridiana,7.6847040370161075,1136.2,500.54545454545456,8,5,55,1.0,3,2,3,2017,2,1,2,7.759169207116891,7.7456849137941175,6.870321782179984,6.81382098832108
ciutat meridiana,7.610238866915323,849.222222222222,487.45454545454544,8,5,55,1.0,3,2,3,2017,3,1,2,7.6847040370161075,7.752427060455504,7.304632274656357,7.0267104941605405
ciutat meridiana,7.53577369681454,1102.5,474.3636363636364,8,5,55,1.0,3,2,3,2017,4,2,5,7.610238866915323,7.759169207116891,7.73894276713273,7.2396
ciutat meridiana,7.484522646588173,711.888888888889,461.27272727272725,8,5,55,1.0,3,2,3,2017,5,2,0,7.53577369681454,7.6847040370161075,7.7456849137941175,6.97173709656787
ciutat meridiana,7.433271596361807,2365.66666666667,448.1818181818182,8,5,55,1.0,3,2,3,2017,6,2,3,7.484522646588173,7.610238866915323,7.752427060455504,6.70387419313574
ciutat meridiana,7.38202054613544,1089.25,435.0909090909091,8,5,55,1.0,3,2,3,2017,7,3,5,7.433271596361807,7.53577369681454,7.759169207116891,6.43601128970361
ciutat meridiana,7.43666490001994,1608.4,422.0,8,5,55,1.0,3,2,3,2017,8,3,1,7.38202054613544,7.484522646588173,7.6847040370161075,6.870321782179984
ciutat meridiana,7.49130925390444,1444.116666666665,436.09090909090907,8,5,55,1.0,3,2,3,2017,9,3,4,7.43666490001994,7.433271596361807,7.610238866915323,7.304632274656357
ciutat meridiana,7.54595360778894,1279.83333333333,450.1818181818182,8,5,55,1.0,3,2,3,2017,10,4,6,7.49130925390444,7.38202054613544,7.53577369681454,7.73894276713273
ciutat meridiana,7.9814439918533635,1270.28571428571,464.27272727272725,8,5,55,1.0,3,2,3,2017,11,4,2,7.54595360778894,7.43666490001994,7.484522646588173,7.7456849137941175
ciutat meridiana,8.416934375917787,1040.66666666667,478.3636363636364,8,5,55,1.0,3,2,3,2017,12,4,4,7.9814439918533635,7.49130925390444,7.433271596361807,7.752427060455504
ciutat meridiana,8.85242475998221,1466.53132161956,492.45454545454544,8,5,55,1.0,3,2,3,2018,1,1,0,8.416934375917787,7.54595360778894,7.38202054613544,7.759169207116891
ciutat meridiana,8.69975984690422,1359.1,506.54545454545456,8,5,55,1.0,3,2,3,2018,2,1,3,8.85242475998221,7.9814439918533635,7.43666490001994,7.6847040370161075
ciutat meridiana,8.54709493382623,1129.2,520.6363636363636,8,5,55,1.0,3,2,3,2018,3,1,3,8.69975984690422,8.416934375917787,7.49130925390444,7.610238866915323
ciutat meridiana,8.39443002074824,1594.22222222222,534.7272727272727,8,5,55,1.0,3,2,3,2018,4,2,6,8.54709493382623,8.85242475998221,7.54595360778894,7.53577369681454
ciutat meridiana,8.53316152566706,1869.77777777778,548.8181818181819,8,5,55,1.0,3,2,3,2018,5,2,1,8.39443002074824,8.69975984690422,7.9814439918533635,7.484522646588173
ciutat meridiana,8.671893030585881,1604.81818181818,562.9090909090909,8,5,55,1.0,3,2,3,2018,6,2,4,8.53316152566706,8.54709493382623,8.416934375917787,7.433271596361807
ciutat meridiana,8.8106245355047,1506.14285714286,577.0,8,5,55,1.0,3,2,3,2018,7,3,6,8.671893030585881,8.39443002074824,8.85242475998221,7.38202054613544
ciutat meridiana,8.773956732202635,2413.28571428571,588.1764705882352,8,5,55,1.0,3,2,3,2018,8,3,2,8.8106245355047,8.53316152566706,8.69975984690422,7.43666490001994
ciutat meridiana,8.737288928900567,1120.5,599.3529411764706,8,5,55,1.0,3,2,3,2018,9,3,5,8.773956732202635,8.671893030585881,8.54709493382623,7.49130925390444
ciutat meridiana,8.7006211255985,1450.18181818182,610.5294117647059,8,5,55,1.0,3,2,3,2018,10,4,0,8.737288928900567,8.8106245355047,8.39443002074824,7.54595360778894
ciutat meridiana,9.047147807843547,1489.26666666667,621.7058823529412,8,5,55,1.0,3,2,3,2018,11,4,3,8.7006211255985,8.773956732202635,8.53316152566706,7.9814439918533635
ciutat meridiana,9.393674490088593,1638.875,632.8823529411765,8,5,55,1.0,3,2,3,2018,12,4,5,9.047147807843547,8.737288928900567,8.671893030585881,8.416934375917787
ciutat meridiana,9.74020117233364,1288.640845070425,644.0588235294117,8,5,55,1.0,3,2,3,2019,1,1,1,9.393674490088593,8.7006211255985,8.8106245355047,8.85242475998221
ciutat meridiana,9.611408624693016,1417.0,655.2352941176471,8,5,55,1.0,3,2,3,2019,2,1,4,9.74020117233364,9.047147807843547,8.773956732202635,8.69975984690422
ciutat meridiana,9.482616077052393,1140.42307692308,666.4117647058823,8,5,55,1.0,3,2,3,2019,3,1,4,9.611408624693016,9.393674490088593,8.737288928900567,8.54709493382623
ciutat meridiana,9.35382352941177,1176.16666666667,677.5882352941177,8,5,55,1.0,3,2,3,2019,4,2,0,9.482616077052393,9.74020117233364,8.7006211255985,8.39443002074824
ciutat meridiana,9.354362952413403,1268.625,688.7647058823529,8,5,55,1.0,3,2,3,2019,5,2,2,9.35382352941177,9.611408624693016,9.047147807843547,8.53316152566706
ciutat meridiana,9.354902375415037,1081.33333333333,699.9411764705883,8,5,55,1.0,3,2,3,2019,6,2,5,9.354362952413403,9.482616077052393,9.393674490088593,8.671893030585881
ciutat meridiana,9.35544179841667,1817.04347826087,711.1176470588235,8,5,55,1.0,3,2,3,2019,7,3,0,9.354902375415037,9.35382352941177,9.74020117233364,8.8106245355047
ciutat meridiana,9.572072853955214,1687.6,722.2941176470588,8,5,55,1.0,3,2,3,2019,8,3,3,9.35544179841667,9.354362952413403,9.611408624693016,8.773956732202635
ciutat meridiana,9.788703909493757,1610.6,733.4705882352941,8,5,55,1.0,3,2,3,2019,9,3,6,9.572072853955214,9.354902375415037,9.482616077052393,8.737288928900567
ciutat meridiana,10.0053349650323,1341.69230769231,744.6470588235294,8,5,55,1.0,3,2,3,2019,10,4,1,9.788703909493757,9.35544179841667,9.35382352941177,8.7006211255985
ciutat meridiana,9.769301079755666,1762.41666666667,755.8235294117646,8,5,55,1.0,3,2,3,2019,11,4,4,10.0053349650323,9.572072853955214,9.354362952413403,9.047147807843547
ciutat meridiana,9.533267194479029,2152.30769230769,767.0,8,5,55,1.0,3,2,3,2019,12,4,6,9.769301079755666,9.788703909493757,9.354902375415037,9.393674490088593
ciutat meridiana,9.297233309202394,1606.940789473685,749.3333333333334,8,5,55,1.0,3,2,3,2020,1,1,2,9.533267194479029,10.0053349650323,9.35544179841667,9.74020117233364
ciutat meridiana,9.027289996718263,1672.3,731.6666666666666,8,5,55,1.0,3,2,3,2020,2,1,5,9.297233309202394,9.769301079755666,9.572072853955214,9.611408624693016
ciutat meridiana,8.75734668423413,1361.2,714.0,8,5,55,1.0,3,2,3,2020,3,1,6,9.027289996718263,9.533267194479029,9.788703909493757,9.482616077052393
ciutat meridiana,8.48740337175,1569.7,712.5294117647059,8,5,55,1.0,3,2,3,2020,4,2,2,8.75734668423413,9.297233309202394,10.0053349650323,9.35382352941177
ciutat meridiana,8.957861634561727,1778.2,711.0588235294117,8,5,55,1.0,3,2,3,2020,5,2,4,8.48740337175,9.027289996718263,9.769301079755666,9.354362952413403
ciutat meridiana,9.428319897373454,1507.8000000000002,709.5882352941177,8,5,55,1.0,3,2,3,2020,6,2,0,8.957861634561727,8.75734668423413,9.533267194479029,9.354902375415037
ciutat meridiana,9.89877816018518,1237.4,708.1176470588235,8,5,55,1.0,3,2,3,2020,7,3,2,9.428319897373454,8.48740337175,9.297233309202394,9.35544179841667
ciutat meridiana,9.53579548047762,1452.563636363635,706.6470588235294,8,5,55,1.0,3,2,3,2020,8,3,5,9.89877816018518,8.957861634561727,9.027289996718263,9.572072853955214
ciutat meridiana,9.17281280077006,1667.72727272727,705.1764705882352,8,5,55,1.0,3,2,3,2020,9,3,1,9.53579548047762,9.428319897373454,8.75734668423413,9.788703909493757
ciutat meridiana,8.8098301210625,1740.75,703.7058823529412,8,5,55,1.0,3,2,3,2020,10,4,3,9.17281280077006,9.89877816018518,8.48740337175,10.0053349650323
ciutat meridiana,8.860202214301957,1303.71428571429,702.2352941176471,8,5,55,1.0,3,2,3,2020,11,4,6,8.8098301210625,9.53579548047762,8.957861634561727,9.769301079755666
ciutat meridiana,8.910574307541413,1240.77777777778,700.7647058823529,8,5,55,1.0,3,2,3,2020,12,4,1,8.860202214301957,9.17281280077006,9.428319897373454,9.533267194479029
ciutat meridiana,8.96094640078087,1570.46754385965,699.2941176470588,8,5,55,1.0,3,2,3,2021,1,1,4,8.910574307541413,8.8098301210625,9.89877816018518,9.297233309202394
ciutat meridiana,8.676321847115819,1443.77922647528,697.8235294117648,8,5,55,1.0,3,2,3,2021,2,1,0,8.96094640078087,8.860202214301957,9.53579548047762,9.027289996718263
ciutat meridiana,8.39169729345077,1317.09090909091,696.3529411764706,8,5,55,1.0,3,2,3,2021,3,1,0,8.676321847115819,8.910574307541413,9.17281280077006,8.75734668423413
ciutat meridiana,8.10707273978572,1559.25,694.8823529411765,8,5,55,1.0,3,2,3,2021,4,2,3,8.39169729345077,8.96094640078087,8.8098301210625,8.48740337175
ciutat meridiana,8.510902227857146,1668.5,693.4117647058823,8,5,55,1.0,3,2,3,2021,5,2,5,8.10707273978572,8.676321847115819,8.860202214301957,8.957861634561727
ciutat meridiana,8.914731715928573,1573.1,691.9411764705883,8,5,55,1.0,3,2,3,2021,6,2,1,8.510902227857146,8.39169729345077,8.910574307541413,9.428319897373454
ciutat meridiana,9.318561204,1532.42857142857,690.4705882352941,8,5,55,1.0,3,2,3,2021,7,3,3,8.914731715928573,8.10707273978572,8.96094640078087,9.89877816018518
ciutat meridiana,9.287300929737373,1600.85714285714,689.0,8,5,55,1.0,3,2,3,2021,8,3,6,9.318561204,8.510902227857146,8.676321847115819,9.53579548047762
ciutat meridiana,9.256040655474747,2559.6,647.0,8,5,55,1.0,3,2,3,2021,9,3,2,9.287300929737373,8.914731715928573,8.39169729345077,9.17281280077006
ciutat meridiana,9.22478038121212,1702.16666666667,605.0,8,5,55,1.0,3,2,3,2021,10,4,4,9.256040655474747,9.318561204,8.10707273978572,8.8098301210625
ciutat meridiana,9.220252119674532,1209.0,601.0,8,5,55,1.0,3,2,3,2021,11,4,0,9.22478038121212,9.287300929737373,8.510902227857146,8.860202214301957
ciutat meridiana,9.215723858136945,1619.6792253521126,597.0,8,5,55,1.0,3,2,3,2021,12,4,2,9.220252119674532,9.256040655474747,8.914731715928573,8.910574307541413
ciutat meridiana,9.211195596599357,2030.358450704225,593.0,8,5,55,1.0,3,2,3,2022,1,1,5,9.215723858136945,9.22478038121212,9.318561204,8.96094640078087
ciutat meridiana,9.573311460746238,1497.8,589.0,8,5,55,1.0,3,2,3,2022,2,1,1,9.211195596599357,9.220252119674532,9.287300929737373,8.676321847115819
ciutat meridiana,9.93542732489312,1762.88888888889,585.0,8,5,55,1.0,3,2,3,2022,3,1,1,9.573311460746238,9.215723858136945,9.256040655474747,8.39169729345077
ciutat meridiana,10.29754318904,1534.68421052632,581.0,8,5,55,1.0,3,2,3,2022,4,2,4,9.93542732489312,9.211195596599357,9.22478038121212,8.10707273978572
ciutat meridiana,10.107937735666667,1758.71428571429,577.0,8,5,55,1.0,3,2,3,2022,5,2,6,10.29754318904,9.573311460746238,9.220252119674532,8.510902227857146
ciutat meridiana,9.918332282293333,1622.5,573.0,8,5,55,1.0,3,2,3,2022,6,2,2,10.107937735666667,9.93542732489312,9.215723858136945,8.914731715928573
ciutat meridiana,9.72872682892,1536.76470588235,845.0,8,5,55,1.0,3,2,3,2022,7,3,4,9.918332282293333,10.29754318904,9.211195596599357,9.318561204
ciutat meridiana,9.810776160091109,1928.0,1117.0,8,5,55,1.0,3,2,3,2022,8,3,0,9.72872682892,10.107937735666667,9.573311460746238,9.287300929737373
ciutat meridiana,9.89282549126222,1428.33333333333,932.75,8,5,55,1.0,3,2,3,2022,9,3,3,9.810776160091109,9.918332282293333,9.93542732489312,9.256040655474747
ciutat meridiana,9.97487482243333,3843.04761904762,748.5,8,5,55,1.0,3,2,3,2022,10,4,5,9.89282549126222,9.72872682892,10.29754318904,9.22478038121212
ciutat meridiana,10.10333730981682,1907.54545454545,564.25,8,5,55,1.0,3,2,3,2022,11,4,1,9.97487482243333,9.810776160091109,10.107937735666667,9.220252119674532
ciutat meridiana,10.23179979720031,5397.53333333333,380.0,8,5,55,1.0,3,2,3,2022,12,4,3,10.10333730981682,9.89282549126222,9.918332282293333,9.215723858136945
ciutat meridiana,10.3602622845838,1930.27192982456,962.0,8,5,55,1.0,3,2,3,2023,1,1,6,10.23179979720031,9.97487482243333,9.72872682892,9.211195596599357
ciutat meridiana,10.23517644287307,1757.875,964.75,8,5,55,1.0,3,2,3,2023,2,1,2,10.3602622845838,10.10333730981682,9.810776160091109,9.573311460746238
ciutat meridiana,10.110090601162339,2233.875,967.5,8,5,55,1.0,3,2,3,2023,3,1,2,10.23517644287307,10.23179979720031,9.89282549126222,9.93542732489312
ciutat meridiana,9.98500475945161,1900.90909090909,970.25,8,5,55,1.0,3,2,3,2023,4,2,5,10.110090601162339,10.3602622845838,9.97487482243333,10.29754318904
ciutat meridiana,10.133936952406339,1520.625,973.0,8,5,55,1.0,3,2,3,2023,5,2,0,9.98500475945161,10.23517644287307,10.10333730981682,10.107937735666667
ciutat meridiana,10.28286914536107,1380.0,709.0,8,5,55,1.0,3,2,3,2023,6,2,3,10.133936952406339,10.110090601162339,10.23179979720031,9.918332282293333
ciutat meridiana,10.4318013383158,2808.4,1026.0,8,5,55,1.0,3,2,3,2023,7,3,5,10.28286914536107,9.98500475945161,10.3602622845838,9.72872682892
ciutat meridiana,10.581598976805767,1524.0,833.5,8,5,55,1.0,3,2,3,2023,8,3,1,10.4318013383158,10.133936952406339,10.23517644287307,9.810776160091109
ciutat meridiana,10.731396615295735,1501.22222222222,641.0,8,5,55,1.0,3,2,3,2023,9,3,4,10.581598976805767,10.28286914536107,10.110090601162339,9.89282549126222
ciutat meridiana,10.8811942537857,1576.646825396825,637.6,8,5,55,1.0,3,2,3,2023,10,4,6,10.731396615295735,10.4318013383158,9.98500475945161,9.97487482243333
ciutat meridiana,10.7152792330481,1652.07142857143,634.2,8,5,55,1.0,3,2,3,2023,11,4,2,10.8811942537857,10.581598976805767,10.133936952406339,10.10333730981682
ciutat meridiana,10.5493642123105,2766.09090909091,630.8,8,5,55,1.0,3,2,3,2023,12,4,4,10.7152792330481,10.731396615295735,10.28286914536107,10.23179979720031
ciutat meridiana,10.3834491915729,1704.87722772277,627.4,8,5,55,1.0,3,2,3,2024,1,1,0,10.5493642123105,10.8811942537857,10.4318013383158,10.3602622845838
ciutat meridiana,10.5312324993125,1749.52631578947,624.0,8,5,55,1.0,3,2,3,2024,2,1,3,10.3834491915729,10.7152792330481,10.581598976805767,10.23517644287307
ciutat meridiana,10.679015807052101,1577.25,738.0,8,5,55,1.0,3,2,3,2024,3,1,4,10.5312324993125,10.5493642123105,10.731396615295735,10.110090601162339
ciutat meridiana,10.8267991147917,1518.2,852.0,8,5,55,1.0,3,2,3,2024,4,2,0,10.679015807052101,10.3834491915729,10.8811942537857,9.98500475945161
ciutat meridiana,10.8267991147917,1657.13333333333,966.0,8,5,55,1.0,3,2,3,2024,5,2,2,10.8267991147917,10.5312324993125,10.7152792330481,10.133936952406339
ciutat meridiana,10.8267991147917,1561.92857142857,966.0,8,5,55,1.0,3,2,3,2024,6,2,5,10.8267991147917,10.679015807052101,10.5493642123105,10.28286914536107
ciutat meridiana,10.8267991147917,1439.13333333333,966.0,8,5,55,1.0,3,2,3,2024,7,3,0,10.8267991147917,10.8267991147917,10.3834491915729,10.4318013383158
ciutat meridiana,10.8267991147917,1547.566666666665,966.0,8,5,55,1.0,3,2,3,2024,8,3,3,10.8267991147917,10.8267991147917,10.5312324993125,10.581598976805767
ciutat meridiana,10.8267991147917,1656.0,966.0,8,5,55,1.0,3,2,3,2024,9,3,6,10.8267991147917,10.8267991147917,10.679015807052101,10.731396615295735
diagonal mar i el front maritim del poblenou,12.06152916666665,4954.237713675215,927.0,10,7,69,1.0,1,3,2,2015,1,1,3,11.871019444444434,11.49,12.49,11.0
diagonal mar i el front maritim del poblenou,11.753929040404033,6142.61538461539,989.3333333333334,10,7,69,1.0,1,3,2,2015,2,1,6,12.06152916666665,11.680509722222217,12.156666666666666,10.9
diagonal mar i el front maritim del poblenou,11.446328914141418,4714.69230769231,1051.6666666666667,10,7,69,1.0,1,3,2,2015,3,1,6,11.753929040404033,11.871019444444434,11.823333333333334,10.799999999999999
diagonal mar i el front maritim del poblenou,11.1387287878788,4332.625,1114.0,10,7,69,1.0,1,3,2,2015,4,2,2,11.446328914141418,12.06152916666665,11.49,10.7
diagonal mar i el front maritim del poblenou,11.2715191919192,4775.30769230769,480.0,10,7,69,1.0,1,3,2,2015,5,2,4,11.1387287878788,11.753929040404033,11.680509722222217,11.296666666666667
diagonal mar i el front maritim del poblenou,11.404309595959601,5796.2,517.8571428571429,10,7,69,1.0,1,3,2,2015,6,2,0,11.2715191919192,11.446328914141418,11.871019444444434,11.893333333333333
diagonal mar i el front maritim del poblenou,11.5371,3756.85714285714,555.7142857142857,10,7,69,1.0,1,3,2,2015,7,3,2,11.404309595959601,11.1387287878788,12.06152916666665,12.49
diagonal mar i el front maritim del poblenou,12.657266666666667,6134.14285714286,593.5714285714286,10,7,69,1.0,1,3,2,2015,8,3,5,11.5371,11.2715191919192,11.753929040404033,12.156666666666666
diagonal mar i el front maritim del poblenou,13.777433333333335,5787.904761904765,631.4285714285714,10,7,69,1.0,1,3,2,2015,9,3,1,12.657266666666667,11.404309595959601,11.446328914141418,11.823333333333334
diagonal mar i el front maritim del poblenou,14.8976,5441.66666666667,669.2857142857142,10,7,69,1.0,1,3,2,2015,10,4,3,13.777433333333335,11.5371,11.1387287878788,11.49
diagonal mar i el front maritim del poblenou,14.210306778921767,5938.0,707.1428571428571,10,7,69,1.0,1,3,2,2015,11,4,6,14.8976,12.657266666666667,11.2715191919192,11.680509722222217
diagonal mar i el front maritim del poblenou,13.523013557843534,5596.46153846154,745.0,10,7,69,1.0,1,3,2,2015,12,4,1,14.210306778921767,13.777433333333335,11.404309595959601,11.871019444444434
diagonal mar i el front maritim del poblenou,12.8357203367653,4318.13053097345,661.6666666666666,10,7,69,1.0,1,3,2,2016,1,1,4,13.523013557843534,14.8976,11.5371,12.06152916666665
diagonal mar i el front maritim del poblenou,13.318146891176866,3292.8,578.3333333333334,10,7,69,1.0,1,3,2,2016,2,1,0,12.8357203367653,14.210306778921767,12.657266666666667,11.753929040404033
diagonal mar i el front maritim del poblenou,13.800573445588434,3337.0,495.0,10,7,69,1.0,1,3,2,2016,3,1,1,13.318146891176866,13.523013557843534,13.777433333333335,11.446328914141418
diagonal mar i el front maritim del poblenou,14.283,4717.625,1334.0,10,7,69,1.0,1,3,2,2016,4,2,4,13.800573445588434,12.8357203367653,14.8976,11.1387287878788
diagonal mar i el front maritim del poblenou,14.278322283510533,3072.35294117647,1417.0,10,7,69,1.0,1,3,2,2016,5,2,6,14.283,13.318146891176866,14.210306778921767,11.2715191919192
diagonal mar i el front maritim del poblenou,14.273644567021066,3876.4,1500.0,10,7,69,1.0,1,3,2,2016,6,2,2,14.278322283510533,13.800573445588434,13.523013557843534,11.404309595959601
diagonal mar i el front maritim del poblenou,14.2689668505316,5179.91666666667,1583.0,10,7,69,1.0,1,3,2,2016,7,3,4,14.273644567021066,14.283,12.8357203367653,11.5371
diagonal mar i el front maritim del poblenou,15.076846924681666,5052.68055555556,1666.0,10,7,69,1.0,1,3,2,2016,8,3,0,14.2689668505316,14.278322283510533,13.318146891176866,12.657266666666667
diagonal mar i el front maritim del poblenou,15.884726998831734,4925.44444444445,1749.0,10,7,69,1.0,1,3,2,2016,9,3,3,15.076846924681666,14.273644567021066,13.800573445588434,13.777433333333335
diagonal mar i el front maritim del poblenou,16.6926070729818,5280.9373219373265,1832.0,10,7,69,1.0,1,3,2,2016,10,4,5,15.884726998831734,14.2689668505316,14.283,14.8976
diagonal mar i el front maritim del poblenou,16.43145989469265,5636.430199430203,1915.0,10,7,69,1.0,1,3,2,2016,11,4,1,16.6926070729818,15.076846924681666,14.278322283510533,14.210306778921767
diagonal mar i el front maritim del poblenou,16.1703127164035,5991.92307692308,1998.0,10,7,69,1.0,1,3,2,2016,12,4,3,16.43145989469265,15.884726998831734,14.273644567021066,13.523013557843534
diagonal mar i el front maritim del poblenou,15.90916553811435,5075.54060509554,2081.0,10,7,69,1.0,1,3,2,2017,1,1,6,16.1703127164035,16.6926070729818,14.2689668505316,12.8357203367653
diagonal mar i el front maritim del poblenou,15.8436229123422,4483.75,2164.0,10,7,69,1.0,1,3,2,2017,2,1,2,15.90916553811435,16.43145989469265,15.076846924681666,13.318146891176866
diagonal mar i el front maritim del poblenou,15.778080286570049,7132.5,2247.0,10,7,69,1.0,1,3,2,2017,3,1,2,15.8436229123422,16.1703127164035,15.884726998831734,13.800573445588434
diagonal mar i el front maritim del poblenou,15.7125376607979,5306.2,2330.0,10,7,69,1.0,1,3,2,2017,4,2,5,15.778080286570049,15.90916553811435,16.6926070729818,14.283
diagonal mar i el front maritim del poblenou,15.880234432633566,4815.15151515152,2413.0,10,7,69,1.0,1,3,2,2017,5,2,0,15.7125376607979,15.8436229123422,16.43145989469265,14.278322283510533
diagonal mar i el front maritim del poblenou,16.047931204469233,4644.2,2496.0,10,7,69,1.0,1,3,2,2017,6,2,3,15.880234432633566,15.778080286570049,16.1703127164035,14.273644567021066
diagonal mar i el front maritim del poblenou,16.2156279763049,4802.25,2579.0,10,7,69,1.0,1,3,2,2017,7,3,5,16.047931204469233,15.7125376607979,15.90916553811435,14.2689668505316
diagonal mar i el front maritim del poblenou,16.314492531025568,4189.57142857143,2662.0,10,7,69,1.0,1,3,2,2017,8,3,1,16.2156279763049,15.880234432633566,15.8436229123422,15.076846924681666
diagonal mar i el front maritim del poblenou,16.413357085746235,6305.0,2745.0,10,7,69,1.0,1,3,2,2017,9,3,4,16.314492531025568,16.047931204469233,15.778080286570049,15.884726998831734
diagonal mar i el front maritim del poblenou,16.5122216404669,5386.61538461539,2828.0,10,7,69,1.0,1,3,2,2017,10,4,6,16.413357085746235,16.2156279763049,15.7125376607979,16.6926070729818
diagonal mar i el front maritim del poblenou,16.17517515593905,5591.78571428572,2911.0,10,7,69,1.0,1,3,2,2017,11,4,2,16.5122216404669,16.314492531025568,15.880234432633566,16.43145989469265
diagonal mar i el front maritim del poblenou,15.8381286714112,5482.8,2345.3333333333335,10,7,69,1.0,1,3,2,2017,12,4,4,16.17517515593905,16.413357085746235,16.047931204469233,16.1703127164035
diagonal mar i el front maritim del poblenou,15.50108218688335,4379.4407814407805,1779.6666666666667,10,7,69,1.0,1,3,2,2018,1,1,0,15.8381286714112,16.5122216404669,16.2156279763049,15.90916553811435
