tipo,nombre,mes,precio_alquiler,precio_venta,codi_districte,nom_districte,codi_barri
municipi,barcelona,2014-01-01 00:00:00+00:00,10.1834742969084,2283.678228410005,-1,,-1
municipi,barcelona,2014-02-01 00:00:00+00:00,,2279.25697503671,-1,,-1
municipi,barcelona,2014-03-01 00:00:00+00:00,,2195.48611111111,-1,,-1
municipi,barcelona,2014-04-01 00:00:00+00:00,10.2655,2271.51923076923,-1,,-1
municipi,barcelona,2014-05-01 00:00:00+00:00,,2337.70216962525,-1,,-1
municipi,barcelona,2014-06-01 00:00:00+00:00,,2323.76299112801,-1,,-1
municipi,barcelona,2014-07-01 00:00:00+00:00,10.0063,2359.66765873016,-1,,-1
municipi,barcelona,2014-08-01 00:00:00+00:00,,2404.98125,-1,,-1
municipi,barcelona,2014-09-01 00:00:00+00:00,,2345.21285714286,-1,,-1
municipi,barcelona,2014-10-01 00:00:00+00:00,10.1861,2305.75227272727,-1,,-1
municipi,barcelona,2014-11-01 00:00:00+00:00,,2356.55044699872,-1,,-1
municipi,barcelona,2014-12-01 00:00:00+00:00,,2270.03312191684,-1,,-1
municipi,barcelona,2015-01-01 00:00:00+00:00,10.67485,2456.01461761875,-1,,-1
municipi,barcelona,2015-02-01 00:00:00+00:00,,2369.698457223,-1,,-1
municipi,barcelona,2015-03-01 00:00:00+00:00,,2386.62006079027,-1,,-1
municipi,barcelona,2015-04-01 00:00:00+00:00,10.9831,3216.34871244635,-1,,-1
municipi,barcelona,2015-05-01 00:00:00+00:00,,2483.08396124865,-1,,-1
municipi,barcelona,2015-06-01 00:00:00+00:00,,2535.12512716175,-1,,-1
municipi,barcelona,2015-07-01 00:00:00+00:00,11.4712,2518.94624505929,-1,,-1
municipi,barcelona,2015-08-01 00:00:00+00:00,,2618.84659090909,-1,,-1
municipi,barcelona,2015-09-01 00:00:00+00:00,,2589.72846889952,-1,,-1
municipi,barcelona,2015-10-01 00:00:00+00:00,11.5498,2487.92150170649,-1,,-1
municipi,barcelona,2015-11-01 00:00:00+00:00,,2495.83172561629,-1,,-1
municipi,barcelona,2015-12-01 00:00:00+00:00,,2572.16280991736,-1,,-1
municipi,barcelona,2016-01-01 00:00:00+00:00,11.89509732322805,2650.24289826348,-1,,-1
municipi,barcelona,2016-02-01 00:00:00+00:00,,2552.6629889669,-1,,-1
municipi,barcelona,2016-03-01 00:00:00+00:00,,2653.98397976391,-1,,-1
municipi,barcelona,2016-04-01 00:00:00+00:00,12.0729,2764.3152173913,-1,,-1
municipi,barcelona,2016-05-01 00:00:00+00:00,,2590.74588815789,-1,,-1
municipi,barcelona,2016-06-01 00:00:00+00:00,,2701.41493180187,-1,,-1
municipi,barcelona,2016-07-01 00:00:00+00:00,12.3930813131088,2774.16884816754,-1,,-1
municipi,barcelona,2016-08-01 00:00:00+00:00,,2580.78213507625,-1,,-1
municipi,barcelona,2016-09-01 00:00:00+00:00,,2762.36312849162,-1,,-1
municipi,barcelona,2016-10-01 00:00:00+00:00,12.7467387364169,2777.08333333333,-1,,-1
municipi,barcelona,2016-11-01 00:00:00+00:00,,2726.68709677419,-1,,-1
municipi,barcelona,2016-12-01 00:00:00+00:00,,2895.15541031227,-1,,-1
municipi,barcelona,2017-01-01 00:00:00+00:00,13.176481611244999,3039.8003689428497,-1,,-1
municipi,barcelona,2017-02-01 00:00:00+00:00,,2939.91069849691,-1,,-1
municipi,barcelona,2017-03-01 00:00:00+00:00,,3007.56575342466,-1,,-1
municipi,barcelona,2017-04-01 00:00:00+00:00,13.103917615359,3133.93692946058,-1,,-1
municipi,barcelona,2017-05-01 00:00:00+00:00,,3045.3526850508,-1,,-1
municipi,barcelona,2017-06-01 00:00:00+00:00,,3175.10741510742,-1,,-1
municipi,barcelona,2017-07-01 00:00:00+00:00,13.6056492385366,3184.52550032279,-1,,-1
municipi,barcelona,2017-08-01 00:00:00+00:00,,3175.50769230769,-1,,-1
municipi,barcelona,2017-09-01 00:00:00+00:00,,3400.58472998138,-1,,-1
municipi,barcelona,2017-10-01 00:00:00+00:00,13.5645343530875,3351.11384615385,-1,,-1
municipi,barcelona,2017-11-01 00:00:00+00:00,,3317.52852852853,-1,,-1
municipi,barcelona,2017-12-01 00:00:00+00:00,,3120.34699714013,-1,,-1
municipi,barcelona,2018-01-01 00:00:00+00:00,13.2615662983841,3302.71091110297,-1,,-1
municipi,barcelona,2018-02-01 00:00:00+00:00,,3209.20726495727,-1,,-1
municipi,barcelona,2018-03-01 00:00:00+00:00,,3254.03996737357,-1,,-1
municipi,barcelona,2018-04-01 00:00:00+00:00,13.2701977173102,3350.58534405719,-1,,-1
municipi,barcelona,2018-05-01 00:00:00+00:00,,3328.82251759187,-1,,-1
municipi,barcelona,2018-06-01 00:00:00+00:00,,3381.94585987261,-1,,-1
municipi,barcelona,2018-07-01 00:00:00+00:00,13.6115435614823,3542.59918754232,-1,,-1
municipi,barcelona,2018-08-01 00:00:00+00:00,,3447.64915966387,-1,,-1
municipi,barcelona,2018-09-01 00:00:00+00:00,,3550.75052854123,-1,,-1
municipi,barcelona,2018-10-01 00:00:00+00:00,13.6987225830178,3424.69389671362,-1,,-1
municipi,barcelona,2018-11-01 00:00:00+00:00,,3381.36111111111,-1,,-1
municipi,barcelona,2018-12-01 00:00:00+00:00,,3405.41247672253,-1,,-1
municipi,barcelona,2019-01-01 00:00:00+00:00,13.802604196961,3279.86107590751,-1,,-1
municipi,barcelona,2019-02-01 00:00:00+00:00,,3077.30485436893,-1,,-1
municipi,barcelona,2019-03-01 00:00:00+00:00,,3256.95249406176,-1,,-1
municipi,barcelona,2019-04-01 00:00:00+00:00,13.872197710757,3331.77237185057,-1,,-1
municipi,barcelona,2019-05-01 00:00:00+00:00,,3458.93039647577,-1,,-1
municipi,barcelona,2019-06-01 00:00:00+00:00,,3419.67926356589,-1,,-1
municipi,barcelona,2019-07-01 00:00:00+00:00,14.3418111664921,3357.43498817967,-1,,-1
municipi,barcelona,2019-08-01 00:00:00+00:00,,3274.36017897092,-1,,-1
municipi,barcelona,2019-09-01 00:00:00+00:00,,3389.8401323043,-1,,-1
municipi,barcelona,2019-10-01 00:00:00+00:00,14.0904064099922,3260.04135338346,-1,,-1
municipi,barcelona,2019-11-01 00:00:00+00:00,,3216.33823529412,-1,,-1
municipi,barcelona,2019-12-01 00:00:00+00:00,,3265.72933070866,-1,,-1
municipi,barcelona,2020-01-01 00:00:00+00:00,13.950445312027249,3269.2551412749954,-1,,-1
municipi,barcelona,2020-02-01 00:00:00+00:00,,3275.13810483871,-1,,-1
municipi,barcelona,2020-03-01 00:00:00+00:00,,3247.53658536585,-1,,-1
municipi,barcelona,2020-04-01 00:00:00+00:00,13.9835132282,3364.70967741936,-1,,-1
municipi,barcelona,2020-05-01 00:00:00+00:00,,3360.75988286969,-1,,-1
municipi,barcelona,2020-06-01 00:00:00+00:00,,3329.09153005465,-1,,-1
municipi,barcelona,2020-07-01 00:00:00+00:00,14.1222808538054,3396.26404494382,-1,,-1
municipi,barcelona,2020-08-01 00:00:00+00:00,,3220.11258278146,-1,,-1
municipi,barcelona,2020-09-01 00:00:00+00:00,,3340.12273901809,-1,,-1
municipi,barcelona,2020-10-01 00:00:00+00:00,13.5114088393681,3157.21785714286,-1,,-1
municipi,barcelona,2020-11-01 00:00:00+00:00,,3202.36458333333,-1,,-1
municipi,barcelona,2020-12-01 00:00:00+00:00,,3310.55964125561,-1,,-1
municipi,barcelona,2021-01-01 00:00:00+00:00,13.154666853053548,3310.169803310995,-1,,-1
municipi,barcelona,2021-02-01 00:00:00+00:00,,3309.26192893401,-1,,-1
municipi,barcelona,2021-03-01 00:00:00+00:00,,3319.98829553767,-1,,-1
municipi,barcelona,2021-04-01 00:00:00+00:00,13.0962198364624,3468.68877968878,-1,,-1
municipi,barcelona,2021-05-01 00:00:00+00:00,,3340.45725806452,-1,,-1
municipi,barcelona,2021-06-01 00:00:00+00:00,,3369.63215859031,-1,,-1
municipi,barcelona,2021-07-01 00:00:00+00:00,13.2600818509956,3358.31602855289,-1,,-1
municipi,barcelona,2021-08-01 00:00:00+00:00,,3344.97565543071,-1,,-1
municipi,barcelona,2021-09-01 00:00:00+00:00,,3299.23102585488,-1,,-1
municipi,barcelona,2021-10-01 00:00:00+00:00,13.3578526521819,3363.94359892569,-1,,-1
municipi,barcelona,2021-11-01 00:00:00+00:00,,2990.2691968226,-1,,-1
municipi,barcelona,2021-12-01 00:00:00+00:00,,3604.43181818182,-1,,-1
municipi,barcelona,2022-01-01 00:00:00+00:00,14.23254730421245,3543.751577564285,-1,,-1
municipi,barcelona,2022-02-01 00:00:00+00:00,,3536.8607907743,-1,,-1
municipi,barcelona,2022-03-01 00:00:00+00:00,,3577.42755956214,-1,,-1
municipi,barcelona,2022-04-01 00:00:00+00:00,14.1431157041579,3416.39589442815,-1,,-1
municipi,barcelona,2022-05-01 00:00:00+00:00,,3481.76073187896,-1,,-1
municipi,barcelona,2022-06-01 00:00:00+00:00,,3876.94436906377,-1,,-1
municipi,barcelona,2022-07-01 00:00:00+00:00,14.9258796568884,3634.60989010989,-1,,-1
municipi,barcelona,2022-08-01 00:00:00+00:00,,3587.38176638177,-1,,-1
municipi,barcelona,2022-09-01 00:00:00+00:00,,3561.01912777353,-1,,-1
municipi,barcelona,2022-10-01 00:00:00+00:00,15.1629781512182,3714.03794266442,-1,,-1
municipi,barcelona,2022-11-01 00:00:00+00:00,,3540.98224852071,-1,,-1
municipi,barcelona,2022-12-01 00:00:00+00:00,,3652.84826054774,-1,,-1
municipi,barcelona,2023-01-01 00:00:00+00:00,15.883038963605049,3610.853053971685,-1,,-1
municipi,barcelona,2023-02-01 00:00:00+00:00,,3639.14423076923,-1,,-1
municipi,barcelona,2023-03-01 00:00:00+00:00,,3582.7717872969,-1,,-1
municipi,barcelona,2023-04-01 00:00:00+00:00,15.9191204174407,3517.39634703196,-1,,-1
municipi,barcelona,2023-05-01 00:00:00+00:00,,3564.11174089069,-1,,-1
municipi,barcelona,2023-06-01 00:00:00+00:00,,3581.9248434238,-1,,-1
municipi,barcelona,2023-07-01 00:00:00+00:00,16.2222042718922,3768.88903833221,-1,,-1
municipi,barcelona,2023-08-01 00:00:00+00:00,,3485.00326797386,-1,,-1
municipi,barcelona,2023-09-01 00:00:00+00:00,,3632.7337883959,-1,,-1
municipi,barcelona,2023-10-01 00:00:00+00:00,16.739311613095,3446.1875,-1,,-1
municipi,barcelona,2023-11-01 00:00:00+00:00,,3642.84923664122,-1,,-1
municipi,barcelona,2023-12-01 00:00:00+00:00,,3731.20376175549,-1,,-1
municipi,barcelona,2024-01-01 00:00:00+00:00,16.5658514004802,3772.82738500811,-1,,-1
municipi,barcelona,2024-02-01 00:00:00+00:00,,3637.81847914963,-1,,-1
municipi,barcelona,2024-03-01 00:00:00+00:00,,3688.55123674912,-1,,-1
municipi,barcelona,2024-04-01 00:00:00+00:00,15.9825193394711,3873.55432372506,-1,,-1
municipi,barcelona,2024-05-01 00:00:00+00:00,,3792.94382978723,-1,,-1
municipi,barcelona,2024-06-01 00:00:00+00:00,,3845.82780979827,-1,,-1
municipi,barcelona,2024-07-01 00:00:00+00:00,,3835.18083670715,-1,,-1
municipi,barcelona,2024-08-01 00:00:00+00:00,,3832.82174688057,-1,,-1
municipi,barcelona,2024-09-01 00:00:00+00:00,,3920.93090211132,-1,,-1
districte,ciutat vella,2014-01-01 00:00:00+00:00,11.38037011282525,2550.2571931589546,1,ciutat vella,-1
districte,ciutat vella,2014-02-01 00:00:00+00:00,,2289.56451612903,1,ciutat vella,-1
districte,ciutat vella,2014-03-01 00:00:00+00:00,,2066.71428571429,1,ciutat vella,-1
districte,ciutat vella,2014-04-01 00:00:00+00:00,11.2875,2084.6375,1,ciutat vella,-1
districte,ciutat vella,2014-05-01 00:00:00+00:00,,2483.01315789474,1,ciutat vella,-1
districte,ciutat vella,2014-06-01 00:00:00+00:00,,2416.22891566265,1,ciutat vella,-1
districte,ciutat vella,2014-07-01 00:00:00+00:00,11.1947,2497.53608247423,1,ciutat vella,-1
districte,ciutat vella,2014-08-01 00:00:00+00:00,,2770.0,1,ciutat vella,-1
districte,ciutat vella,2014-09-01 00:00:00+00:00,,2598.81818181818,1,ciutat vella,-1
districte,ciutat vella,2014-10-01 00:00:00+00:00,11.6263,2394.51020408163,1,ciutat vella,-1
districte,ciutat vella,2014-11-01 00:00:00+00:00,,2527.60606060606,1,ciutat vella,-1
districte,ciutat vella,2014-12-01 00:00:00+00:00,,2185.42038216561,1,ciutat vella,-1
districte,ciutat vella,2015-01-01 00:00:00+00:00,12.1009,2700.2037491862447,1,ciutat vella,-1
districte,ciutat vella,2015-02-01 00:00:00+00:00,,2240.08064516129,1,ciutat vella,-1
districte,ciutat vella,2015-03-01 00:00:00+00:00,,2406.42857142857,1,ciutat vella,-1
districte,ciutat vella,2015-04-01 00:00:00+00:00,12.1275,3267.58139534884,1,ciutat vella,-1
districte,ciutat vella,2015-05-01 00:00:00+00:00,,2265.15384615385,1,ciutat vella,-1
districte,ciutat vella,2015-06-01 00:00:00+00:00,,2725.3,1,ciutat vella,-1
districte,ciutat vella,2015-07-01 00:00:00+00:00,13.0214,2666.27659574468,1,ciutat vella,-1
districte,ciutat vella,2015-08-01 00:00:00+00:00,,2854.975,1,ciutat vella,-1
districte,ciutat vella,2015-09-01 00:00:00+00:00,,2900.15584415584,1,ciutat vella,-1
districte,ciutat vella,2015-10-01 00:00:00+00:00,12.8765,2537.30107526882,1,ciutat vella,-1
districte,ciutat vella,2015-11-01 00:00:00+00:00,,3106.2375,1,ciutat vella,-1
districte,ciutat vella,2015-12-01 00:00:00+00:00,,2868.44966442953,1,ciutat vella,-1
districte,ciutat vella,2016-01-01 00:00:00+00:00,13.5893143895327,2825.369711096985,1,ciutat vella,-1
districte,ciutat vella,2016-02-01 00:00:00+00:00,,3192.78260869565,1,ciutat vella,-1
districte,ciutat vella,2016-03-01 00:00:00+00:00,,2999.62804878049,1,ciutat vella,-1
districte,ciutat vella,2016-04-01 00:00:00+00:00,13.5225,3108.8102189781,1,ciutat vella,-1
districte,ciutat vella,2016-05-01 00:00:00+00:00,,2961.90151515152,1,ciutat vella,-1
districte,ciutat vella,2016-06-01 00:00:00+00:00,,2690.71666666667,1,ciutat vella,-1
districte,ciutat vella,2016-07-01 00:00:00+00:00,14.0450283435991,3118.96842105263,1,ciutat vella,-1
districte,ciutat vella,2016-08-01 00:00:00+00:00,,2782.42857142857,1,ciutat vella,-1
districte,ciutat vella,2016-09-01 00:00:00+00:00,,3141.35714285714,1,ciutat vella,-1
districte,ciutat vella,2016-10-01 00:00:00+00:00,14.6840272523926,2894.60606060606,1,ciutat vella,-1
districte,ciutat vella,2016-11-01 00:00:00+00:00,,3018.97101449275,1,ciutat vella,-1
districte,ciutat vella,2016-12-01 00:00:00+00:00,,3185.15540540541,1,ciutat vella,-1
districte,ciutat vella,2017-01-01 00:00:00+00:00,15.2445648939054,3330.732673267325,1,ciutat vella,-1
districte,ciutat vella,2017-02-01 00:00:00+00:00,,3368.06299212598,1,ciutat vella,-1
districte,ciutat vella,2017-03-01 00:00:00+00:00,,3302.39106145251,1,ciutat vella,-1
districte,ciutat vella,2017-04-01 00:00:00+00:00,15.2490361446665,3895.21212121212,1,ciutat vella,-1
districte,ciutat vella,2017-05-01 00:00:00+00:00,,3370.35862068966,1,ciutat vella,-1
districte,ciutat vella,2017-06-01 00:00:00+00:00,,3505.3696969697,1,ciutat vella,-1
districte,ciutat vella,2017-07-01 00:00:00+00:00,15.6558248147919,3271.96097560976,1,ciutat vella,-1
districte,ciutat vella,2017-08-01 00:00:00+00:00,,3337.60416666667,1,ciutat vella,-1
districte,ciutat vella,2017-09-01 00:00:00+00:00,,3775.35294117647,1,ciutat vella,-1
districte,ciutat vella,2017-10-01 00:00:00+00:00,15.6561585868355,3671.34567901235,1,ciutat vella,-1
districte,ciutat vella,2017-11-01 00:00:00+00:00,,3608.55,1,ciutat vella,-1
districte,ciutat vella,2017-12-01 00:00:00+00:00,,3247.22972972973,1,ciutat vella,-1
districte,ciutat vella,2018-01-01 00:00:00+00:00,14.32876342136315,3978.8661136712753,1,ciutat vella,-1
districte,ciutat vella,2018-02-01 00:00:00+00:00,,3944.12987012987,1,ciutat vella,-1
districte,ciutat vella,2018-03-01 00:00:00+00:00,,3346.64485981308,1,ciutat vella,-1
districte,ciutat vella,2018-04-01 00:00:00+00:00,14.5776065106322,3687.52727272727,1,ciutat vella,-1
districte,ciutat vella,2018-05-01 00:00:00+00:00,,3886.01801801802,1,ciutat vella,-1
districte,ciutat vella,2018-06-01 00:00:00+00:00,,3664.9203539823,1,ciutat vella,-1
districte,ciutat vella,2018-07-01 00:00:00+00:00,14.428590145099,4228.2268907563,1,ciutat vella,-1
districte,ciutat vella,2018-08-01 00:00:00+00:00,,3616.76595744681,1,ciutat vella,-1
districte,ciutat vella,2018-09-01 00:00:00+00:00,,4141.18421052632,1,ciutat vella,-1
districte,ciutat vella,2018-10-01 00:00:00+00:00,14.6109295004754,3847.85714285714,1,ciutat vella,-1
districte,ciutat vella,2018-11-01 00:00:00+00:00,,3622.78571428571,1,ciutat vella,-1
districte,ciutat vella,2018-12-01 00:00:00+00:00,,3912.48314606742,1,ciutat vella,-1
districte,ciutat vella,2019-01-01 00:00:00+00:00,14.6527834615451,3603.8217624629297,1,ciutat vella,-1
districte,ciutat vella,2019-02-01 00:00:00+00:00,,3335.40860215054,1,ciutat vella,-1
districte,ciutat vella,2019-03-01 00:00:00+00:00,,3745.04166666667,1,ciutat vella,-1
districte,ciutat vella,2019-04-01 00:00:00+00:00,14.9299690402477,3714.76767676768,1,ciutat vella,-1
districte,ciutat vella,2019-05-01 00:00:00+00:00,,3671.31067961165,1,ciutat vella,-1
districte,ciutat vella,2019-06-01 00:00:00+00:00,,3305.09302325581,1,ciutat vella,-1
districte,ciutat vella,2019-07-01 00:00:00+00:00,15.1432207373534,3492.27102803738,1,ciutat vella,-1
districte,ciutat vella,2019-08-01 00:00:00+00:00,,3491.4375,1,ciutat vella,-1
districte,ciutat vella,2019-09-01 00:00:00+00:00,,3802.56481481482,1,ciutat vella,-1
districte,ciutat vella,2019-10-01 00:00:00+00:00,14.5121684839921,3516.04938271605,1,ciutat vella,-1
districte,ciutat vella,2019-11-01 00:00:00+00:00,,3733.43689320388,1,ciutat vella,-1
districte,ciutat vella,2019-12-01 00:00:00+00:00,,3537.51351351351,1,ciutat vella,-1
districte,ciutat vella,2020-01-01 00:00:00+00:00,14.55146600928215,3428.823324396785,1,ciutat vella,-1
districte,ciutat vella,2020-02-01 00:00:00+00:00,,3209.6265060241,1,ciutat vella,-1
districte,ciutat vella,2020-03-01 00:00:00+00:00,,3841.25490196078,1,ciutat vella,-1
districte,ciutat vella,2020-04-01 00:00:00+00:00,14.7435458973612,4043.63333333333,1,ciutat vella,-1
districte,ciutat vella,2020-05-01 00:00:00+00:00,,3698.66666666667,1,ciutat vella,-1
districte,ciutat vella,2020-06-01 00:00:00+00:00,,3477.875,1,ciutat vella,-1
districte,ciutat vella,2020-07-01 00:00:00+00:00,14.3400045698381,3777.73255813954,1,ciutat vella,-1
districte,ciutat vella,2020-08-01 00:00:00+00:00,,3537.57894736842,1,ciutat vella,-1
districte,ciutat vella,2020-09-01 00:00:00+00:00,,4277.98529411765,1,ciutat vella,-1
districte,ciutat vella,2020-10-01 00:00:00+00:00,13.7291545217753,3427.28301886792,1,ciutat vella,-1
districte,ciutat vella,2020-11-01 00:00:00+00:00,,3421.47916666667,1,ciutat vella,-1
districte,ciutat vella,2020-12-01 00:00:00+00:00,,3521.29069767442,1,ciutat vella,-1
districte,ciutat vella,2021-01-01 00:00:00+00:00,13.12645435443535,3307.72646780303,1,ciutat vella,-1
districte,ciutat vella,2021-02-01 00:00:00+00:00,,3042.765625,1,ciutat vella,-1
districte,ciutat vella,2021-03-01 00:00:00+00:00,,4385.22556390978,1,ciutat vella,-1
districte,ciutat vella,2021-04-01 00:00:00+00:00,13.2769562951503,3276.14772727273,1,ciutat vella,-1
districte,ciutat vella,2021-05-01 00:00:00+00:00,,3570.37623762376,1,ciutat vella,-1
districte,ciutat vella,2021-06-01 00:00:00+00:00,,3534.24770642202,1,ciutat vella,-1
districte,ciutat vella,2021-07-01 00:00:00+00:00,13.2514138693693,3368.39837398374,1,ciutat vella,-1
districte,ciutat vella,2021-08-01 00:00:00+00:00,,3202.20689655172,1,ciutat vella,-1
districte,ciutat vella,2021-09-01 00:00:00+00:00,,3326.88607594937,1,ciutat vella,-1
districte,ciutat vella,2021-10-01 00:00:00+00:00,13.4241892817167,3387.42666666667,1,ciutat vella,-1
districte,ciutat vella,2021-11-01 00:00:00+00:00,,3427.55421686747,1,ciutat vella,-1
districte,ciutat vella,2021-12-01 00:00:00+00:00,,3942.38095238095,1,ciutat vella,-1
districte,ciutat vella,2022-01-01 00:00:00+00:00,16.02311681174045,3750.14588081313,1,ciutat vella,-1
districte,ciutat vella,2022-02-01 00:00:00+00:00,,3727.4606741573,1,ciutat vella,-1
districte,ciutat vella,2022-03-01 00:00:00+00:00,,3926.38461538462,1,ciutat vella,-1
districte,ciutat vella,2022-04-01 00:00:00+00:00,15.1206658659156,3626.25742574257,1,ciutat vella,-1
districte,ciutat vella,2022-05-01 00:00:00+00:00,,3452.71551724138,1,ciutat vella,-1
districte,ciutat vella,2022-06-01 00:00:00+00:00,,4024.68333333333,1,ciutat vella,-1
districte,ciutat vella,2022-07-01 00:00:00+00:00,16.1239604911918,3959.88535031847,1,ciutat vella,-1
districte,ciutat vella,2022-08-01 00:00:00+00:00,,3804.84285714286,1,ciutat vella,-1
districte,ciutat vella,2022-09-01 00:00:00+00:00,,3692.17518248175,1,ciutat vella,-1
districte,ciutat vella,2022-10-01 00:00:00+00:00,15.6484508971013,3661.925,1,ciutat vella,-1
districte,ciutat vella,2022-11-01 00:00:00+00:00,,3953.71428571429,1,ciutat vella,-1
districte,ciutat vella,2022-12-01 00:00:00+00:00,,3459.38364779874,1,ciutat vella,-1
districte,ciutat vella,2023-01-01 00:00:00+00:00,16.5196646831806,3698.921627050875,1,ciutat vella,-1
districte,ciutat vella,2023-02-01 00:00:00+00:00,,3579.87640449438,1,ciutat vella,-1
districte,ciutat vella,2023-03-01 00:00:00+00:00,,3687.976,1,ciutat vella,-1
districte,ciutat vella,2023-04-01 00:00:00+00:00,16.4845221758761,3815.93457943925,1,ciutat vella,-1
districte,ciutat vella,2023-05-01 00:00:00+00:00,,3467.6393442623,1,ciutat vella,-1
districte,ciutat vella,2023-06-01 00:00:00+00:00,,3716.34848484849,1,ciutat vella,-1
districte,ciutat vella,2023-07-01 00:00:00+00:00,16.4248196140241,4115.25531914894,1,ciutat vella,-1
districte,ciutat vella,2023-08-01 00:00:00+00:00,,3605.26530612245,1,ciutat vella,-1
districte,ciutat vella,2023-09-01 00:00:00+00:00,,3883.96052631579,1,ciutat vella,-1
districte,ciutat vella,2023-10-01 00:00:00+00:00,17.554971470657,3891.51724137931,1,ciutat vella,-1
districte,ciutat vella,2023-11-01 00:00:00+00:00,,3825.29292929293,1,ciutat vella,-1
districte,ciutat vella,2023-12-01 00:00:00+00:00,,3718.98198198198,1,ciutat vella,-1
districte,ciutat vella,2024-01-01 00:00:00+00:00,17.0916145807727,3682.787014464485,1,ciutat vella,-1
districte,ciutat vella,2024-02-01 00:00:00+00:00,,3767.55970149254,1,ciutat vella,-1
districte,ciutat vella,2024-03-01 00:00:00+00:00,,3048.43518518519,1,ciutat vella,-1
districte,ciutat vella,2024-04-01 00:00:00+00:00,16.2462353275232,4121.56,1,ciutat vella,-1
districte,ciutat vella,2024-05-01 00:00:00+00:00,,3516.48,1,ciutat vella,-1
districte,ciutat vella,2024-06-01 00:00:00+00:00,,3752.712,1,ciutat vella,-1
districte,ciutat vella,2024-07-01 00:00:00+00:00,,3797.46043165468,1,ciutat vella,-1
districte,ciutat vella,2024-08-01 00:00:00+00:00,,3685.275,1,ciutat vella,-1
districte,ciutat vella,2024-09-01 00:00:00+00:00,,3503.30188679245,1,ciutat vella,-1
districte,eixample,2014-01-01 00:00:00+00:00,10.24269695624265,2633.273779640635,2,eixample,-1
districte,eixample,2014-02-01 00:00:00+00:00,,2590.91150442478,2,eixample,-1
districte,eixample,2014-03-01 00:00:00+00:00,,2502.28859060403,2,eixample,-1
districte,eixample,2014-04-01 00:00:00+00:00,10.58,2809.75539568345,2,eixample,-1
districte,eixample,2014-05-01 00:00:00+00:00,,2865.03797468354,2,eixample,-1
districte,eixample,2014-06-01 00:00:00+00:00,,2795.93939393939,2,eixample,-1
districte,eixample,2014-07-01 00:00:00+00:00,10.1544,2688.08021390374,2,eixample,-1
districte,eixample,2014-08-01 00:00:00+00:00,,2720.05084745763,2,eixample,-1
districte,eixample,2014-09-01 00:00:00+00:00,,2574.80666666667,2,eixample,-1
districte,eixample,2014-10-01 00:00:00+00:00,10.1842,2576.21965317919,2,eixample,-1
districte,eixample,2014-11-01 00:00:00+00:00,,2753.52666666667,2,eixample,-1
districte,eixample,2014-12-01 00:00:00+00:00,,2695.21238938053,2,eixample,-1
districte,eixample,2015-01-01 00:00:00+00:00,10.784600000000001,2828.340254680955,2,eixample,-1
districte,eixample,2015-02-01 00:00:00+00:00,,2902.24242424242,2,eixample,-1
districte,eixample,2015-03-01 00:00:00+00:00,,2856.21951219512,2,eixample,-1
districte,eixample,2015-04-01 00:00:00+00:00,11.0356,3214.63428571429,2,eixample,-1
districte,eixample,2015-05-01 00:00:00+00:00,,3063.61849710983,2,eixample,-1
districte,eixample,2015-06-01 00:00:00+00:00,,2867.85792349727,2,eixample,-1
districte,eixample,2015-07-01 00:00:00+00:00,11.5637,2972.38888888889,2,eixample,-1
districte,eixample,2015-08-01 00:00:00+00:00,,2966.921875,2,eixample,-1
districte,eixample,2015-09-01 00:00:00+00:00,,3228.70909090909,2,eixample,-1
districte,eixample,2015-10-01 00:00:00+00:00,11.598,2996.39263803681,2,eixample,-1
districte,eixample,2015-11-01 00:00:00+00:00,,2954.1256281407,2,eixample,-1
districte,eixample,2015-12-01 00:00:00+00:00,,2962.04255319149,2,eixample,-1
districte,eixample,2016-01-01 00:00:00+00:00,12.10359536950235,3377.4808340448453,2,eixample,-1
districte,eixample,2016-02-01 00:00:00+00:00,,2899.22543352601,2,eixample,-1
districte,eixample,2016-03-01 00:00:00+00:00,,3242.93922651934,2,eixample,-1
districte,eixample,2016-04-01 00:00:00+00:00,12.2461,3319.95979899498,2,eixample,-1
districte,eixample,2016-05-01 00:00:00+00:00,,3250.23958333333,2,eixample,-1
districte,eixample,2016-06-01 00:00:00+00:00,,3549.08835341365,2,eixample,-1
districte,eixample,2016-07-01 00:00:00+00:00,12.6844435101022,3523.64814814815,2,eixample,-1
districte,eixample,2016-08-01 00:00:00+00:00,,3227.78651685393,2,eixample,-1
districte,eixample,2016-09-01 00:00:00+00:00,,3429.98378378378,2,eixample,-1
districte,eixample,2016-10-01 00:00:00+00:00,12.7083260283946,3503.78534031414,2,eixample,-1
districte,eixample,2016-11-01 00:00:00+00:00,,3502.43333333333,2,eixample,-1
districte,eixample,2016-12-01 00:00:00+00:00,,3478.56164383562,2,eixample,-1
districte,eixample,2017-01-01 00:00:00+00:00,13.17032818700875,3802.3777468337803,2,eixample,-1
districte,eixample,2017-02-01 00:00:00+00:00,,3585.06818181818,2,eixample,-1
districte,eixample,2017-03-01 00:00:00+00:00,,3648.39380530973,2,eixample,-1
districte,eixample,2017-04-01 00:00:00+00:00,13.1188756749231,3945.67326732673,2,eixample,-1
districte,eixample,2017-05-01 00:00:00+00:00,,3862.57476635514,2,eixample,-1
districte,eixample,2017-06-01 00:00:00+00:00,,3867.03347280335,2,eixample,-1
